text,href,twebsite
资源环境与材料学院,https://zyhjcl.gxu.edu.cn/,https://zyhjcl.gxu.edu.cn//szdw/szgk.htm
艺术学院,https://art.gxu.edu.cn/,https://art.gxu.edu.cn/szll.htm
医学院,https://med.gxu.edu.cn/,https://med.gxu.edu.cn/szdw/jczj.htm
新闻与传播学院,https://xwcb.gxu.edu.cn/,https://xwcb.gxu.edu.cn/szll/dsfc.htm
物理科学与工程技术学院,https://physics.gxu.edu.cn/,https://physics.gxu.edu.cn/ry/jsdw.htm
文学院,https://wxy.gxu.edu.cn/,https://wxy.gxu.edu.cn//szdw.htm
外国语学院,https://fls.gxu.edu.cn/,https://fls.gxu.edu.cn//szdw.htm
土木建筑工程学院,https://tmjz.gxu.edu.cn/,https://tmjz.gxu.edu.cn//info/1422/5892.htm
体育学院,https://tyxy.gxu.edu.cn/,https://tyxy.gxu.edu.cn//szdw/js.htm
数学与信息科学学院,https://mi.gxu.edu.cn/,https://mi.gxu.edu.cn//szdw/zrjs.htm
生命科学与技术学院,https://lst.gxu.edu.cn/,https://lst.gxu.edu.cn//szdw/js.htm
轻工与食品工程学院,https://gxulif.gxu.edu.cn/,https://gxulif.gxu.edu.cn//dwjl/zyzjxz.htm
农学院,https://nxy.gxu.edu.cn/,https://nxy.gxu.edu.cn//szdw/nxx.htm
马克思主义学院,https://my.gxu.edu.cn/,https://my.gxu.edu.cn/info/1653/4028.htm
林学院,https://lxy.gxu.edu.cn/,https://lxy.gxu.edu.cn//list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1093
经济学院、中国—东盟金融合作学院,https://sef.gxu.edu.cn,https://sef.gxu.edu.cn/szdw/zrjs/jjxx.htm
计算机与电子信息学院,https://scei.gxu.edu.cn/,https://scei.gxu.edu.cn/info/1034/2251.htm
机械工程学院,https://me.gxu.edu.cn/,https://me.gxu.edu.cn/xyjj/jsdw1.htm
化学化工学院,https://hxhgxy.gxu.edu.cn/,https://hxhgxy.gxu.edu.cn/szdw/jsql.htm
海洋学院,https://ma.gxu.edu.cn/,https://ma.gxu.edu.cn/szll1/jsdw.htm
公共管理学院,https://ggxy.gxu.edu.cn/,https://prof.gxu.edu.cn/teacherInfo?searchText=%E5%85%AC%E5%85%B1%E7%AE%A1%E7%90%86%E5%AD%A6%E9%99%A2
工商管理学院,https://bs.gxu.edu.cn/,https://bs.gxu.edu.cn/szdw/jsml.htm
法学院,https://fxy.gxu.edu.cn/,https://fxy.gxu.edu.cn/sztd1.htm
动物科学技术学院,https://dky.gxu.edu.cn/,https://dky.gxu.edu.cn/szdw/jsml.htm
电气工程学院,https://dqgc.gxu.edu.cn/,https://dqgc.gxu.edu.cn/jszy/zrjs.htm
