text,href,twebsite
理学院,http://lixueyuan.sicau.edu.cn/,http://lixueyuan.sicau.edu.cn/szdw1/szgk.htm
生命科学学院,http://smkx.sicau.edu.cn/,https://smkx.sicau.edu.cn/szdw/yjsds.htm
机电学院,http://jdxy.sicau.edu.cn/,http://jdxy.sicau.edu.cn/szdw/szgk.htm
食品学院,http://spxy.sicau.edu.cn/,http://spxy.sicau.edu.cn/szdw.htm
信息工程学院,http://xxgc.sicau.edu.cn/,https://xxgc.sicau.edu.cn/szdw/bkds.htm
水利水电学院,http://slsd.sicau.edu.cn/,http://slsd.sicau.edu.cn/szdw/slx.htm
人文学院,http://rwy.sicau.edu.cn/,http://rwy.sicau.edu.cn/index/xygk/szdw.htm
公共管理学院,https://fpa.sicau.edu.cn/,https://fpa.sicau.edu.cn/list-pic.jsp?urltype=tree.TreeTempUrl&wbtreeid=1020
法学院,http://fxy.sicau.edu.cn/,https://fxy.sicau.edu.cn/szdw/fxzy.htm
体育学院,http://ytxy.sicau.edu.cn/,http://ytxy.sicau.edu.cn/xygk/szdw.htm
艺术与传媒学院,http://yscm.sicau.edu.cn/,https://yscm.sicau.edu.cn/jsfc/js.htm
农学院,http://nxy.sicau.edu.cn/,https://nxy.sicau.edu.cn/szdw/ys.htm
动物科技学院,http://dky.sicau.edu.cn,https://dky.sicau.edu.cn/szll1/js.htm
草业科技学院,https://cgst.sicau.edu.cn,https://cgst.sicau.edu.cnszdw.htm
动物医学院,http://dyy.sicau.edu.cn/,http://dyy.sicau.edu.cn/szdw1/js1/jcsyx.htm
林学院,http://lxy.sicau.edu.cn/,https://lxy.sicau.edu.cn/szdw/lxx.htm
园艺学院,http://yyx.sicau.edu.cn/,http://yyx.sicau.edu.cn/szdw.htm
风景园林学院,http://fjylxy.sicau.edu.cn/,http://fjylxy.sicau.edu.cn/szdw/szyl.htm
资源学院,http://zyxy.sicau.edu.cn/,http://zyxy.sicau.edu.cn/szdw.htm
环境学院,http://hjxy.sicau.edu.cn/,http://hjxy.sicau.edu.cn/djgz1/ccrc.htm
经济学院,http://jjxy.sicau.edu.cn/,http://jjxy.sicau.edu.cn/list-pic.jsp?urltype=tree.TreeTempUrl&wbtreeid=1020
管理学院,http://glxy.sicau.edu.cn/,http://glxy.sicau.edu.cn/szdw.htm
马克思主义学院,http://mkszyxy.sicau.edu.cn,https://mkszyxy.sicau.edu.cn/szdw/dsxx1.htm
建筑与城乡规划学院,http://jg.sicau.edu.cn/,https://jg.sicau.edu.cn/szdw/szdw/js.htm
土木工程学院,http://tmgcxy.sicau.edu.cn/,http://tmgcxy.sicau.edu.cn/szdw1/js.htm
商旅学院,http://slxy.sicau.edu.cn/,http://slxy.sicau.edu.cn/jxky1/szdw1/gsglx.htm
